seed,episode,policy,reward,Synthetic Cost Index,success,fuel_depletion,bunkering_count,termination_reason
129,87,safe_stock,-0.5,544509.8643868954,true,false,1,arrived
130,88,safe_stock,-0.5,561089.570937392,true,false,1,arrived
131,89,safe_stock,-0.5,603156.5121742559,true,false,1,arrived
132,90,safe_stock,-0.470780036731406,532429.7861328634,true,false,1,arrived
133,91,safe_stock,-0.5,483173.5819921415,true,false,1,arrived
134,92,safe_stock,-0.48902288891020185,581499.9198369537,true,false,1,arrived
135,93,safe_stock,-0.4840019123034492,573163.5339016039,true,false,1,arrived
136,94,safe_stock,-0.4930042798428096,533631.4458097703,true,false,1,arrived
137,95,safe_stock,-0.4636322953996838,464599.4130272627,true,false,1,arrived
138,96,safe_stock,-0.4968302943027365,434646.007769388,true,false,1,arrived
139,97,safe_stock,-0.5,490250.15715023293,true,false,1,arrived
140,98,safe_stock,-0.5,502683.6638292443,true,false,1,arrived
141,99,safe_stock,-0.499007539439491,507569.44096763845,true,false,1,arrived
42,0,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
43,1,double_dqn,0.20562129157398507,873760.39897538,true,false,13,arrived
44,2,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
45,3,double_dqn,0.15232557868569804,793549.8688295109,true,false,9,arrived
46,4,double_dqn,0.0,501532.44086438435,true,false,1,arrived
47,5,double_dqn,-0.9852911339394363,528328.6293109988,true,false,1,arrived
48,6,double_dqn,0.0,985499.2642756674,true,false,2,arrived
49,7,double_dqn,-1.5,696494.698943654,true,false,1,arrived
50,8,double_dqn,0.2532140339955901,903521.0401825634,true,false,11,arrived
51,9,double_dqn,-0.34496185655050676,841266.6751006899,true,false,12,arrived
52,10,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
53,11,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
54,12,double_dqn,-0.9984422067655883,538612.1431126455,true,false,1,arrived
55,13,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
56,14,double_dqn,-1.0,568024.1769218224,true,false,1,arrived
57,15,double_dqn,-0.8846758008344675,976632.0042547543,true,false,11,arrived
58,16,double_dqn,-0.9406639237582856,827524.9058508752,true,false,3,arrived
59,17,double_dqn,0.05597413770303093,909137.1098979258,true,false,5,arrived
60,18,double_dqn,-1.4798296823489958,874065.7184770352,true,false,2,arrived
61,19,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
62,20,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
63,21,double_dqn,0.0,993060.6265476965,true,false,2,arrived
64,22,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
65,23,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
66,24,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
67,25,double_dqn,-1.4756386591610724,537204.3738702545,true,false,1,arrived
68,26,double_dqn,-1.499070686967,1107289.679205195,true,false,7,arrived
69,27,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
70,28,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
71,29,double_dqn,-1.4389902025427679,947913.7979437502,true,false,4,arrived
72,30,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
73,31,double_dqn,0.011270707948274686,835776.1574558506,true,false,2,arrived
74,32,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
75,33,double_dqn,-1.5,540367.9011871502,true,false,1,arrived
76,34,double_dqn,-0.999583132001684,599953.3898480509,true,false,1,arrived
77,35,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
78,36,double_dqn,-1.5,593730.5656223097,true,false,1,arrived
79,37,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
80,38,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
81,39,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
82,40,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
83,41,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
84,42,double_dqn,0.07059507231173896,731189.0207008483,true,false,7,arrived
85,43,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
86,44,double_dqn,-1.0,495392.86902995856,true,false,1,arrived
87,45,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
88,46,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
89,47,double_dqn,-1.46217574040785,532776.5017576849,true,false,1,arrived
90,48,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
91,49,double_dqn,-1.5,648012.4138550579,true,false,1,arrived
92,50,double_dqn,-1.4956693276142448,417256.85526424565,true,false,1,arrived
93,51,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
94,52,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
95,53,double_dqn,-0.8775505174705902,807785.102977983,true,false,9,arrived
96,54,double_dqn,0.010900498464381304,826896.7673745393,true,false,2,arrived
97,55,double_dqn,0.3086927918000467,871580.3379270448,true,false,12,arrived
98,56,double_dqn,-0.48403371951252566,483765.6032456958,true,false,1,arrived
99,57,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
100,58,double_dqn,-1.5,534531.9890750082,true,false,1,arrived
101,59,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
102,60,double_dqn,0.0,600022.7094998497,true,false,1,arrived
103,61,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
104,62,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
105,63,double_dqn,-1.4807542240240648,591829.5065549231,true,false,1,arrived
106,64,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
107,65,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
108,66,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
109,67,double_dqn,-1.497737118561018,655896.8843927484,true,false,1,arrived
110,68,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
111,69,double_dqn,0.18618640471886683,845885.9270462677,true,false,14,arrived
112,70,double_dqn,0.041202420543304794,702943.0270282169,true,false,2,arrived
113,71,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
114,72,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
115,73,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
116,74,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
117,75,double_dqn,0.04969245657180122,945612.9796026626,true,false,4,arrived
118,76,double_dqn,0.008667309017518561,494363.3157079833,true,false,1,arrived
119,77,double_dqn,0.03910356681258741,715648.6238647904,true,false,2,arrived
120,78,double_dqn,-0.46739673099397233,392791.43174003967,true,false,2,arrived
121,79,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
122,80,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
123,81,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
124,82,double_dqn,-0.4650778228542415,494635.603475618,true,false,1,arrived
125,83,double_dqn,-1.478508546241985,604867.1434494897,true,false,11,arrived
126,84,double_dqn,0.055668264897022784,458905.4570936173,true,false,2,arrived
127,85,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
128,86,double_dqn,-1.4680836454616975,571120.4748551599,true,false,1,arrived
