Warning: truncated output (original token count: 39953)
Total output lines: 2077

iso_week,chokepoint_id,vessel_type,transit_count,year,observation_date,transit_baseline,transit_baseline_ratio
19,Suez,Other,78.0,2022,2022-05-09,102.94444444444444,0.7576902320561252
19,Suez,Tanker,99.0,2022,2022-05-09,107.61111111111111,0.9199793495095508
19,Taiwan Strait,Cargo,543.0,2022,2022-05-09,626.3888888888889,0.8668736141906873
19,Taiwan Strait,Other,212.0,2022,2022-05-09,260.05555555555554,0.815210425122837
19,Taiwan Strait,Tanker,162.0,2022,2022-05-09,201.61111111111111,0.8035271424634886
20,Bab-Al Mandab Strait,Cargo,166.0,2022,2022-05-16,173.57894736842104,0.9563371740448757
20,Bab-Al Mandab Strait,Other,100.0,2022,2022-05-16,115.36842105263158,0.8667883211678833
20,Bab-Al Mandab Strait,Tanker,136.0,2022,2022-05-16,121.47368421052632,1.1195840554592722
20,Cape of Good Hope,Cargo,50.0,2022,2022-05-16,61.26315789473684,0.8161512027491409
20,Cape of Good Hope,Other,206.0,2022,2022-05-16,189.1578947368421,1.0890372843628269
20,Cape of Good Hope,Tanker,86.0,2022,2022-05-16,79.15789473684211,1.0864361702127658
20,Dover,Cargo,697.0,2022,2022-05-16,649.7368421052631,1.0727420008100446
20,Dover,Other,217.0,2022,2022-05-16,186.26315789473685,1.165018366770274
20,Dover,Tanker,410.0,2022,2022-05-16,421.1578947368421,0.973506623344164
20,Hormuz,Cargo,180.0,2022,2022-05-16,139.42105263157896,1.291053227633069
20,Hormuz,Other,123.0,2022,2022-05-16,101.89473684210526,1.2071280991735538
20,Hormuz,Tanker,427.0,2022,2022-05-16,372.05263157894734,1.1476870844532467
20,Suez,Cargo,162.0,2022,2022-05-16,158.21052631578948,1.0239520958083832
20,Suez,Other,107.0,2022,2022-05-16,101.63157894736842,1.0528223718280683
20,Suez,Tanker,133.0,2022,2022-05-16,107.15789473684211,1.2411591355599214
20,Taiwan Strait,Cargo,724.0,2022,2022-05-16,622.0,1.1639871382636655
20,Taiwan Strait,Other,292.0,2022,2022-05-16,257.5263157894737,1.1338647046801553
20,Taiwan Strait,Tanker,212.0,2022,2022-05-16,199.52631578947367,1.062516486415194
21,Bab-Al Mandab Strait,Cargo,187.0,2022,2022-05-23,173.2,1.0796766743648962
21,Bab-Al Mandab Strait,Other,104.0,2022,2022-05-23,114.6,0.9075043630017452
21,Bab-Al Mandab Strait,Tanker,142.0,2022,2022-05-23,122.2,1.1620294599018004
21,Cape of Good Hope,Cargo,67.0,2022,2022-05-23,60.7,1.1037891268533773
21,Cape of Good Hope,Other,187.0,2022,2022-05-23,190.0,0.9842105263157894
21,Cape of Good Hope,Tanker,91.0,2022,2022-05-23,79.5,1.1446540880503144
21,Dover,Cargo,649.0,2022,2022-05-23,652.1,0.9952461278944946
21,Dover,Other,205.0,2022,2022-05-23,187.8,1.0915867944621938
21,Dover,Tanker,429.0,2022,2022-05-23,420.6,1.0199714693295292
21,Hormuz,Cargo,138.0,2022,2022-05-23,141.45,0.9756097560975611
21,Hormuz,Other,102.0,2022,2022-05-23,102.95,0.9907722195240408
21,Hormuz,Tanker,413.0,2022,2022-05-23,374.8,1.1019210245464248
21,Suez,Cargo,158.0,2022,2022-05-23,158.4,0.9974747474747474
21,Suez,Other,92.0,2022,2022-05-23,101.9,0.9028459273797841
21,Suez,Tanker,115.0,2022,2022-05-23,108.45,1.0603964960811434
21,Taiwan Strait,Cargo,701.0,2022,2022-05-23,627.1,1.1178440440121193
21,Taiwan Strait,Other,300.0,2022,2022-05-23,259.25,1.1571841851494695
21,Taiwan Strait,Tanker,245.0,2022,2022-05-23,200.15,1.2240819385460904
22,Bab-Al Mandab Strait,Cargo,173.0,2022,2022-05-30,173.85714285714286,0.9950698438783895
22,Bab-Al Mandab Strait,Other,103.0,2022,2022-05-30,114.0952380952381,0.9027545909849749
22,Bab-Al Mandab Strait,Tanker,167.0,2022,2022-05-30,123.14285714285714,1.3561484918793505
22,Cape of Good Hope,Cargo,59.0,2022,2022-05-30,61.0,0.9672131147540983
22,Cape of Good Hope,Other,198.0,2022,2022-05-30,189.85714285714286,1.0428893905191874
22,Cape of Good Hope,Tanker,76.0,2022,2022-05-30,80.04761904761905,0.9494348602022605
22,Dover,Cargo,654.0,2022,2022-05-30,651.952380952381,1.0031407493974143
22,Dover,Other,240.0,2022,2022-05-30,188.61904761904762,1.2724059580913911
22,Dover,Tanker,405.0,2022,2022-05-30,421.0,0.9619952494061758
22,Hormuz,Cargo,177.0,2022,2022-05-30,141.28571428571428,1.2527805864509607
22,Hormuz,Other,106.0,2022,2022-05-30,102.9047619047619,1.030078667283665
22,Hormuz,Tanker,423.0,2022,2022-05-30,376.6190476190476,1.1231508408142623
22,Suez,Cargo,169.0,2022,2022-05-30,158.38095238095238,1.067047504509922
22,Suez,Other,97.0,2022,2022-05-30,101.42857142857143,0.956338028169014
22,Suez,Tanker,137.0,2022,2022-05-30,108.76190476190476,1.2596322241681261
22,Taiwan Strait,Cargo,794.0,2022,2022-05-30,630.6190476190476,1.2590802688212641
22,Taiwan Strait,Other,362.0,2022,2022-05-30,261.1904761904762,1.385961713764813
22,Taiwan Strait,Tanker,242.0,2022,2022-05-30,202.28571428571428,1.1963276836158192
23,Bab-Al Mandab Strait,Cargo,182.0,2022,2022-06-06,173.8181818181818,1.047071129707113
23,Bab-Al Mandab Strait,Other,121.0,2022,2022-06-06,113.5909090909091,1.0652260904361746
23,Bab-Al Mandab Strait,Tanker,140.0,2022,2022-06-06,125.13636363636364,1.1187795132582636
23,Cape of Good Hope,Cargo,64.0,2022,2022-06-06,60.90909090909091,1.0507462686567164
23,Cape of Good Hope,Other,222.0,2022,2022-06-06,190.22727272727272,1.1670250896057348
23,Cape of Good Hope,Tanker,80.0,2022,2022-06-06,79.86363636363636,1.0017074558907229
23,Dover,Cargo,661.0,2022,2022-06-06,652.0454545454545,1.0137330080167306
23,Dover,Other,245.0,2022,2022-06-06,190.95454545454547,1.283027850511783
23,Dover,Tanker,408.0,2022,2022-06-06,420.27272727272725,0.9707981829980532
23,Hormuz,Cargo,162.0,2022,2022-06-06,142.9090909090909,1.133587786259542
23,Hormuz,Other,101.0,2022,2022-06-06,103.04545454545455,0.9801499779444199
23,Hormuz,Tanker,427.0,2022,2022-06-06,378.72727272727275,1.1274603936629861
23,Suez,Cargo,157.0,2022,2022-06-06,158.86363636363637,0.9882689556509299
23,Suez,Other,105.0,2022,2022-06-06,101.22727272727273,1.037269869779973
23,Suez,Tanker,143.0,2022,2022-06-06,110.04545454545455,1.2994630318050393
23,Taiwan Strait,Cargo,790.0,2022,2022-06-06,638.0454545454545,1.2381563012039611
23,Taiwan Strait,Other,285.0,2022,2022-06-06,265.77272727272725,1.0723447922011289
23,Taiwan Strait,Tanker,226.0,2022,2022-06-06,204.0909090909091,1.107349665924276
24,Bab-Al Mandab Strait,Cargo,181.0,2022,2022-06-13,174.17391304347825,1.0391912131802297
24,Bab-Al Mandab Strait,Other,120.0,2022,2022-06-13,113.91304347826087,1.0534351145038168
24,Bab-Al Mandab Strait,Tanker,144.0,2022,2022-06-13,125.78260869565217,1.1448323539578293
24,Cape of Good Hope,Cargo,61.0,2022,2022-06-13,61.04347826086956,0.9992877492877493
24,Cape of Good Hope,Other,160.0,2022,2022-06-13,191.6086956521739,0.8350351713183571
24,Cape of Good Hope,Tanker,78.0,2022,2022-06-13,79.8695652173913,0.9765922700054438
24,Dover,Cargo,679.0,2022,2022-06-13,652.4347826086956,1.0407170465147275
24,Dover,Other,239.0,2022,2022-06-13,193.30434782608697,1.2363922627080521
24,Dover,Tanker,460.0,2022,2022-06-13,419.7391304347826,1.0959187901388026
24,Hormuz,Cargo,151.0,2022,2022-06-13,143.7391304347826,1.0505142165759227
24,Hormuz,Other,112.0,2022,2022-06-13,102.95652173913044,1.0878378378378377
24,Hormuz,Tanker,420.0,2022,2022-06-13,380.82608695652175,1.1028656239296724
24,Suez,Cargo,160.0,2022,2022-06-13,158.7826086956522,1.0076670317634173
24,Suez,Other,100.0,2022,2022-06-13,101.3913043478261,0.9862778730703259
24,Suez,Tanker,137.0,2022,2022-06-13,111.47826086956522,1.2289391575663027
24,Taiwan Strait,Cargo,741.0,2022,2022-06-13,644.6521739130435,1.149457071558643
24,Taiwan Strait,Other,273.0,2022,2022-06-13,266.60869565217394,1.023972602739726
24,Taiwan Strait,Tanker,250.0,2022,2022-06-13,205.04347826086956,1.219253604749788
25,Bab-Al Mandab Strait,Cargo,175.0,2022,2022-06-20,174.45833333333334,1.0031048483401002
25,Bab-Al Mandab Strait,Other,111.0,2022,2022-06-20,114.16666666666667,0.9722627737226277
25,Bab-Al Mandab Strait,Tanker,138.0,2022,2022-06-20,126.54166666666667,1.0905498847546922
25,Cape of Good Hope,Cargo,61.0,2022,2022-06-20,61.041666666666664,0.9993174061433447
25,Cape of Good Hope,Other,219.0,2022,2022-06-20,190.29166666666666,1.1508649003722358
25,Cape of Good Hope,Tanker,81.0,2022,2022-06-20,79.79166666666667,1.015143603133159
25,Dover,Cargo,666.0,2022,2022-06-20,653.5416666666666,1.0190627988524068
25,Dover,Other,209.0,2022,2022-06-20,195.20833333333334,1.0706510138740661
25,Dover,Tanker,467.0,2022,2022-06-20,421.4166666666667,1.108166897369982
25,Hormuz,Cargo,143.0,2022,2022-06-20,144.04166666666666,0.9927682962105873
25,Hormuz,Other,113.0,2022,2022-06-20,103.33333333333333,1.0935483870967742
25,Hormuz,Tanker,387.0,2022,2022-06-20,382.4583333333333,1.0118749319097942
25,Suez,Cargo,145.0,2022,2022-06-20,158.83333333333334,0.912906610703043
25,Suez,Other,108.0,2022,2022-06-20,101.33333333333333,1.0657894736842106
25,Suez,Tanker,144.0,2022,2022-06-20,112.54166666666667,1.2795261014439097
25,Taiwan Strait,Cargo,770.0,2022,2022-06-20,648.6666666666666,1.1870503597122304
25,Taiwan Strait,Other,294.0,2022,2022-06-20,266.875,1.1016393442622952
25,Taiwan Strait,Tanker,223.0,2022,2022-06-20,206.91666666666666,1.0777285541683448
26,Bab-Al Mandab Strait,Cargo,190.0,2022,2022-06-27,174.48,1.0889500229252638
26,Bab-Al Mandab Strait,Other,127.0,2022,2022-06-27,114.04,1.11364433532094
26,Bab-Al Mandab Strait,Tanker,156.0,2022,2022-06-27,127.0,1.2283464566929134
26,Cape of Good Hope,Cargo,76.0,2022,2022-06-27,61.04,1.2450851900393185
26,Cape of Good Hope,Other,209.0,2022,2022-06-27,191.44,1.0917258671124113
26,Cape of Good Hope,Tanker,89.0,2022,2022-06-27,79.84,1.1147294589178356
26,Dover,Cargo,675.0,2022,2022-06-27,654.04,1.0320469696043055
26,Dover,Other,217.0,2022,2022-06-27,195.76,1.108500204331835
26,Dover,Tanker,407.0,2022,2022-06-27,423.24,0.96162933560155
26,Hormuz,Cargo,145.0,2022,2022-06-27,144.0,1.0069444444444444
26,Hormuz,Other,111.0,2022,2022-06-27,103.72,1.0701889703046665
26,Hormuz,Tanker,403.0,2022,2022-06-27,382.64,1.0532092828768556
26,Suez,Cargo,181.0,2022,2022-06-27,158.28,1.1435430881981299
26,Suez,Other,120.0,2022,2022-06-27,101.6,1.1811023622047245
26,Suez,Tanker,172.0,2022,2022-06-27,113.8,1.5114235500878734
26,Taiwan Strait,Cargo,782.0,2022,2022-06-27,653.52,1.1965968906842943
26,Taiwan Strait,Other,292.0,2022,2022-06-27,267.96,1.0897148828183312
26,Taiwan Strait,Tanker,215.0,2022,2022-06-27,207.56,1.0358450568510311
27,Bab-Al Mandab Strait,Cargo,199.0,2022,2022-07-04,175.07692307692307,1.1366432337434096
27,Bab-Al Mandab Strait,Other,109.0,2022,2022-07-04,114.53846153846153,0.9516453995970451
27,Bab-Al Mandab Strait,Tanker,149.0,2022,2022-07-04,128.1153846153846,1.1630141098769138
27,Cape of Good Hope,Cargo,56.0,2022,2022-07-04,61.61538461538461,0.9088639200998752
27,Cape of Good Hope,Other,195.0,2022,2022-07-04,192.1153846153846,1.015015015015015
27,Cape of Good Hope,Tanker,59.0,2022,2022-07-04,80.1923076923077,0.7357314148681056
27,Dover,Cargo,674.0,2022,2022-07-04,654.8461538461538,1.0292493832961354
27,Dover,Other,211.0,2022,2022-07-04,196.57692307692307,1.073371160242614
27,Dover,Tanker,440.0,2022,2022-07-04,422.61538461538464,1.0411357844921731
27,Hormuz,Cargo,127.0,2022,2022-07-04,144.03846153846155,0.881708945260347
27,Hormuz,Other,99.0,2022,2022-07-04,104.0,0.9519230769230769
27,Hormuz,Tanker,374.0,2022,2022-07-04,383.4230769230769,0.9754238138228509
27,Suez,Cargo,173.0,2022,2022-07-04,159.15384615384616,1.0869985500241661
27,Suez,Other,94.0,2022,2022-07-04,102.3076923076923,0.9187969924812031
27,Suez,Tanker,145.0,2022,2022-07-04,116.03846153846153,1.2495856811402055
27,Taiwan Strait,Cargo,780.0,2022,2022-07-04,658.4615384615385,1.1845794392523366
27,Taiwan Strait,Other,305.0,2022,2022-07-04,268.88461538461536,1.1343155485624374
27,Taiwan Strait,Tanker,237.0,2022,2022-07-04,207.84615384615384,1.1402664692820133
28,Bab-Al Mandab Strait,Cargo,182.0,2022,2022-07-11,175.96296296296296,1.0343085666175542
28,Bab-Al Mandab Strait,Other,117.0,2022,2022-07-11,114.33333333333333,1.02332361516035
28,Bab-Al Mandab Strait,Tanker,167.0,2022,2022-07-11,128.88888888888889,1.2956896551724137
28,Cape of Good Hope,Cargo,62.0,2022,2022-07-11,61.407407407407405,1.0096501809408926
28,Cape of Good Hope,Other,215.0,2022,2022-07-11,192.22222222222223,1.1184971098265895
28,Cape of Good Hope,Tanker,84.0,2022,2022-07-11,79.4074074074074,1.0578358208955225
28,Dover,Cargo,649.0,2022,2022-07-11,655.5555555555555,0.99
28,Dover,Other,213.0,2022,2022-07-11,197.11111111111111,1.080608793686584
28,Dover,Tanker,452.0,2022,2022-07-11,423.25925925925924,1.0679033951697585
28,Hormuz,Cargo,148.0,2022,2022-07-11,143.40740740740742,1.0320247933884297
28,Hormuz,Other,107.0,2022,2022-07-11,103.81481481481481,1.03068141277203
28,Hormuz,Tanker,426.0,2022,2022-07-11,383.0740740740741,1.112056463308518
28,Suez,Cargo,179.0,2022,2022-07-11,159.66666666666666,1.1210855949895617
28,Suez,Other,120.0,2022,2022-07-11,102.0,1.1764705882352942
28,Suez,Tanker,134.0,2022,2022-07-11,117.11111111111111,1.1442125237191652
28,Taiwan Strait,Cargo,777.0,2022,2022-07-11,662.9629629629629,1.1720111731843577
28,Taiwan Strait,Other,299.0,2022,2022-07-11,270.22222222222223,1.1064967105263157
28,Taiwan Strait,Tanker,247.0,2022,2022-07-11,208.92592592592592,1.1822371919872363
29,Bab-Al Mandab Strait,Cargo,188.0,2022,2022-07-18,176.17857142857142,1.067099128319481
29,Bab-Al Mandab Strait,Other,112.0,2022,2022-07-18,114.42857142857143,0.978776529338327
29,Bab-Al Mandab Strait,Tanker,161.0,2022,2022-07-18,130.25,1.2360844529750479
29,Cape of Good Hope,Cargo,61.0,2022,2022-07-18,61.42857142857143,0.9930232558139535
29,Cape of Good Hope,Other,206.0,2022,2022-07-18,193.03571428571428,1.0671600370027752
29,Cape of Good Hope,Tanker,66.0,2022,2022-07-18,79.57142857142857,0.829443447037702
29,Dover,Cargo,658.0,2022,2022-07-18,655.3214285714286,1.0040874162079678
29,Dover,Other,218.0,2022,2022-07-18,197.67857142857142,1.1028003613369468
29,Dover,Tanker,414.0,2022,2022-07-18,424.2857142857143,0.9757575757575758
29,Hormuz,Cargo,137.0,2022,2022-07-18,143.57142857142858,0.9542288557213929
29,Hormuz,Other,90.0,2022,2022-07-18,103.92857142857143,0.865979381443299
29,Hormuz,Tanker,372.0,2022,2022-07-18,384.60714285714283,0.9672207261584177
29,Suez,Cargo,141.0,2022,2022-07-18,160.35714285714286,0.8792873051224944
29,Suez,Other,103.0,2022,2022-07-18,102.64285714285714,1.0034794711203898
29,Suez,Tanker,153.0,2022,2022-07-18,117.71428571428571,1.2997572815533982
29,Taiwan Strait,Cargo,797.0,2022,2022-07-18,667.0357142857143,1.1948385715050596
29,Taiwan Strait,Other,326.0,2022,2022-07-18,271.25,1.2018433179723502
29,Taiwan Strait,Tanker,241.0,2022,2022-07-18,210.28571428571428,1.1460597826086958
30,Bab-Al Mandab Strait,Cargo,181.0,2022,2022-07-25,176.58620689655172,1.0249951181409882
30,Bab-Al Mandab Strait,Other,117.0,2022,2022-07-25,114.34482758620689,1.023220747889023
30,Bab-Al Mandab Strait,Tanker,154.0,2022,2022-07-25,131.31034482758622,1.1727941176470587
30,Cape of Good Hope,Cargo,66.0,2022,2022-07-25,61.41379310344828,1.0746771476698485
30,Cape of Good Hope,Other,220.0,2022,2022-07-25,193.48275862068965,1.137052218855819
30,Cape of Good Hope,Tanker,67.0,2022,2022-07-25,79.10344827586206,0.8469921534437664
30,Hormuz,Cargo,142.0,2022,2022-07-25,143.3448275862069,0.9906182343035843
30,Hormuz,Other,100.0,2022,2022-07-25,103.44827586206897,0.9666666666666667
30,Hormuz,Tanker,365.0,2022,2022-07-25,384.17241379310343,0.9500942464769769
30,Suez,Cargo,170.0,2022,2022-07-25,159.68965517241378,1.0645648887929173
30,Suez,Other,115.0,2022,2022-07-25,102.65517241379311,1.1202552905609673
30,Suez,Tanker,167.0,2022,2022-07-25,118.93103448275862,1.4041751232241229
30,Taiwan Strait,Cargo,845.0,2022,2022-07-25,671.5172413793103,1.2583444592790387
30,Taiwan Strait,Other,352.0,2022,2022-07-25,273.13793103448273,1.288726170938013
30,Taiwan Strait,Tanker,241.0,2022,2022-07-25,211.3448275862069,1.1403165279817262
31,Bab-Al Mandab Strait,Cargo,186.0,2022,2022-08-01,176.73333333333332,1.052433044134289
31,Bab-Al Mandab Strait,Other,109.0,2022,2022-08-01,114.43333333333334,0.9525196621031168
31,Bab-Al Mandab Strait,Tanker,167.0,2022,2022-08-01,132.06666666666666,1.2645128722867238
31,Cape of Good Hope,Cargo,62.0,2022,2022-08-01,61.56666666666667,1.0070384407146724
31,Cape of Good Hope,Other,208.0,2022,2022-08-01,194.36666666666667,1.0701423426513461
31,Cape of Good Hope,Tanker,80.0,2022,2022-08-01,78.7,1.0165184243964422
31,Hormuz,Cargo,170.0,2022,2022-08-01,143.3,1.1863224005582693
31,Hormuz,Other,113.0,2022,2022-08-01,103.33333333333333,1.0935483870967742
31,Hormuz,Tanker,419.0,2022,2022-08-01,383.53333333333336,1.0924734920910828
31,Suez,Cargo,180.0,2022,2022-08-01,160.03333333333333,1.1247656738179546
31,Suez,Other,120.0,2022,2022-08-01,103.06666666666666,1.1642949547218628
31,Suez,Tanker,145.0,2022,2022-08-01,120.53333333333333,1.2029867256637168
31,Taiwan Strait,Cargo,769.0,2022,2022-08-01,677.3,1.1353905211870663
31,Taiwan Strait,Other,292.0,2022,2022-08-01,275.76666666666665,1.0588661912244652
31,Taiwan Strait,Tanker,230.0,2022,2022-08-01,212.33333333333334,1.0832025117739403
32,Bab-Al Mandab Strait,Cargo,185.0,2022,2022-08-08,177.03225806451613,1.0450072886297377
32,Bab-Al Mandab Strait,Other,141.0,2022,2022-08-08,114.25806451612904,1.2340485601355167
32,Bab-Al Mandab Strait,Tanker,134.0,2022,2022-08-08,133.19354838709677,1.0060547348026156
32,Cape of Good Hope,Cargo,60.0,2022,2022-08-08,61.58064516129032,0.9743321110529073
32,Cape of Good Hope,Other,206.0,2022,2022-08-08,194.80645161290323,1.0574598443450902
32,Cape of Good Hope,Tanker,68.0,2022,2022-08-08,78.74193548387096,0.863580499795166
32,Hormuz,Cargo,149.0,2022,2022-08-08,144.16129032258064,1.0335645558290445
32,Hormuz,Other,119.0,2022,2022-08-08,103.64516129032258,1.1481481481481481
32,Hormuz,Tanker,424.0,2022,2022-08-08,384.6774193548387,1.1022222222222222
32,Suez,Cargo,150.0,2022,2022-08-08,160.67741935483872,0.9335474804256173
32,Suez,Other,136.0,2022,2022-08-08,103.61290322580645,1.3125778331257785
32,Suez,Tanker,133.0,2022,2022-08-08,121.3225806451613,1.0962509970752459
32,Taiwan Strait,Cargo,772.0,2022,2022-08-08,680.258064516129,1.1348634294385433
32,Taiwan Strait,Other,299.0,2022,2022-08-08,276.2903225806452,1.0821949795680093
32,Taiwan Strait,Tanker,234.0,2022,2022-08-08,212.90322580645162,1.0990909090909091
33,Bab-Al Mandab Strait,Cargo,184.0,2022,2022-08-15,177.28125,1.0378988189670368
33,Bab-Al Mandab Strait,Other,121.0,2022,2022-08-15,115.09375,1.0513168612544121
33,Bab-Al Mandab Strait,Tanker,148.0,2022,2022-08-15,133.21875,1.1109547267182736
33,Cape of Good Hope,Cargo,57.0,2022,2022-08-15,61.53125,0.9263585576434739
33,Cape of Good Hope,Other,198.0,2022,2022-08-15,195.15625,1.0145716573258607
33,Cape of Good Hope,Tanker,64.0,2022,2022-08-15,78.40625,0.8162614587485054
33,Hormuz,Cargo,190.0,2022,2022-08-15,144.3125,1.3165872672152448
33,Hormuz,Other,104.0,2022,2022-08-15,104.125,0.9987995198079231
33,Hormuz,Tanker,448.0,2022,2022-08-15,385.90625,1.160903716900154
33,Suez,Cargo,167.0,2022,2022-08-15,160.34375,1.0415123757552134
33,Suez,Other,113.0,2022,2022-08-15,104.625,1.080047789725209
33,Suez,Tanker,130.0,2022,2022-08-15,121.6875,1.0683102208525936
33,Taiwan Strait,Cargo,754.0,2022,2022-08-15,683.125,1.103751143641354
33,Taiwan Strait,Other,323.0,2022,2022-08-15,277.0,1.1660649819494584
33,Taiwan Strait,Tanker,234.0,2022,2022-08-15,213.5625,1.0956979806848113
34,Bab-Al Mandab Strait,Cargo,173.0,2022,2022-08-22,177.4848484848485,0.9747310910022194
34,Bab-Al Mandab Strait,Other,118.0,2022,2022-08-22,115.27272727272727,1.023659305993691
34,Bab-Al Mandab Strait,Tanker,162.0,2022,2022-08-22,133.66666666666666,1.2119700748129676
34,Cape of Good Hope,Cargo,65.0,2022,2022-08-22,61.39393939393939,1.058736426456071
34,Cape of Good Hope,Other,245.0,2022,2022-08-22,195.24242424242425,1.2548502250504423
34,Cape of Good Hope,Tanker,62.0,2022,2022-08-22,77.96969696969697,0.7951807228915663
34,Dover,Cargo,633.0,2022,2022-08-22,655.4137931034483,0.965802072920503
34,Dover,Other,244.0,2022,2022-08-22,198.3793103448276,1.2299669737528247
34,Dover,Tanker,404.0,2022,2022-08-22,423.9310344827586,0.9529851960305841
34,Hormuz,Cargo,169.0,2022,2022-08-22,145.6969696969697,1.1599417637271214
34,Hormuz,Other,134.0,2022,2022-08-22,104.12121212121212,1.2869615832363213
34,Hormuz,Tanker,425.0,2022,2022-08-22,387.7878787878788,1.0959599906228021
34,Suez,Cargo,167.0,2022,2022-08-22,160.54545454545453,1.0402038505096263
34,Suez,Other,110.0,2022,2022-08-22,104.87878787878788,1.0488298179716846
34,Suez,Tanker,150.0,2022,2022-08-22,121.93939393939394,1.2301192842942346
34,Taiwan Strait,Cargo,719.0,2022,2022-08-22,685.2727272727273,1.0492172990183073
34,Taiwan Strait,Other,277.0,2022,2022-08-22,278.3939393939394,0.9949929247850223
34,Taiwan Strait,Tanker,233.0,2022,2022-08-22,214.1818181818182,1.0878607809847198
35,Bab-Al Mandab Strait,Cargo,187.0,2022,2022-08-29,177.35294117647058,1.0543946932006634
35,Bab-Al Mandab Strait,Other,133.0,2022,2022-08-29,115.3529411764706,1.1529831718510963
35,Bab-Al Mandab Strait,Tanker,171.0,2022,2022-08-29,134.5,1.271375464684015
35,Cape of Good Hope,Cargo,58.0,2022,2022-08-29,61.5,0.943089430894309
35,Cape of Good Hope,Other,200.0,2022,2022-08-29,196.7058823529412,1.0167464114832536
35,Cape of Good Hope,Tanker,73.0,2022,2022-08-29,77.5,0.9419354838709677
35,Dover,Cargo,636.0,2022,2022-08-29,654.6666666666666,0.9714867617107944
35,Dover,Other,241.0,2022,2022-08-29,199.9,1.2056028014007003
35,Dover,Tanker,417.0,2022,2022-08-29,423.26666666666665,0.9851945188218617
35,Hormuz,Cargo,162.0,2022,2022-08-29,146.38235294117646,1.1066907775768535
35,Hormuz,Other,126.0,2022,2022-08-29,105.0,1.2
35,Hormuz,Tanker,434.0,2022,2022-08-29,388.88235294117646,1.1160187566177584
35,Suez,Cargo,183.0,2022,2022-08-29,160.73529411764707,1.1385178408051235
35,Suez,Other,109.0,2022,2022-08-29,105.02941176470588,1.0378045365443853
35,Suez,Tanker,150.0,2022,2022-08-29,122.76470588235294,1.22184954480115
35,Taiwan Strait,Cargo,747.0,2022,2022-08-29,686.2647058823529,1.0885012643037757
35,Taiwan Strait,Other,468.0,2022,2022-08-29,278.3529411764706,1.6813186813186811
35,Taiwan Strait,Tanker,281.0,2022,2022-08-29,214.73529411764707,1.3085878646760718
36,Bab-Al Mandab Strait,Cargo,177.0,2022,2022-09-05,177.62857142857143,0.9964613157471449
36,Bab-Al Mandab Strait,Other,106.0,2022,2022-09-05,115.85714285714286,0.9149198520345252
36,Bab-Al Mandab Strait,Tanker,161.0,2022,2022-09-05,135.54285714285714,1.1878161888701517
36,Cape of Good Hope,Cargo,71.0,2022,2022-09-05,61.4,1.1563517915309447
36,Cape of Good Hope,Other,234.0,2022,2022-09-05,196.8,1.1890243902439024
36,Cape of Good Hope,Tanker,83.0,2022,2022-09-05,77.37142857142857,1.0727474150664698
36,Dover,Cargo,658.0,2022,2022-09-05,654.0645161290323,1.0060169658709803
36,Dover,Other,209.0,2022,2022-09-05,201.2258064516129,1.0386341776210324
36,Dover,Tanker,438.0,2022,2022-09-05,423.06451612903226,1.0353030880670988
36,Hormuz,Cargo,134.0,2022,2022-09-05,146.82857142857142,0.9126289161315432
36,Hormuz,Other,102.0,2022,2022-09-05,105.6,0.9659090909090909
36,Hormuz,Tanker,397.0,2022,2022-09-05,390.1714285714286,1.0175014645577036
36,Suez,Cargo,162.0,2022,2022-09-05,161.37142857142857,1.0038951841359773
36,Suez,Other,114.0,2022,2022-09-05,105.14285714285714,1.0842391304347827
36,Suez,Tanker,152.0,2022,2022-09-05,123.54285714285714,1.2303422756706752
36,Taiwan Strait,Cargo,811.0,2022,2022-09-05,688.0,1.1787790697674418
36,Taiwan Strait,Other,405.0,2022,2022-09-05,283.77142857142854,1.4272049939589209
36,Taiwan Strait,Tanker,246.0,2022,2022-09-05,216.62857142857143,1.1355842785544712
37,Bab-Al Mandab Strait,Cargo,180.0,2022,2022-09-12,177.61111111111111,1.0134501094776354
37,Bab-Al Mandab Strait,Other,123.0,2022,2022-09-12,115.58333333333333,1.0641672674837779
37,Bab-Al Mandab Strait,Tanker,159.0,2022,2022-09-12,136.25,1.1669724770642202
37,Cape of Good Hope,Cargo,69.0,2022,2022-09-12,61.666666666666664,1.118918918918919
37,Cape of Good Hope,Other,191.0,2022,2022-09-12,197.83333333333334,0.9654591406908172
37,Cape of Good Hope,Tanker,71.0,2022,2022-09-12,77.52777777777777,0.9158007882479399
37,Hormuz,Cargo,178.0,2022,2022-09-12,146.47222222222223,1.2152474871989378
37,Hormuz,Other,114.0,2022,2022-09-12,105.5,1.080568720379147
37,Hormuz,Tanker,418.0,2022,2022-09-12,390.3611111111111,1.0708033871771152
37,Suez,Cargo,167.0,2022,2022-09-12,161.38888888888889,1.0347676419965577
37,Suez,Other,119.0,2022,2022-09-12,105.38888888888889,1.1291512915129152
37,Suez,Tanker,142.0,2022,2022-09-12,124.33333333333333,1.1420911528150135
37,Taiwan Strait,Cargo,720.0,2022,2022-09-12,691.4166666666666,1.0413402434614922
37,Taiwan Strait,Other,329.0,2022,2022-09-12,287.1388888888889,1.1457869788139692
37,Taiwan Strait,Tanker,258.0,2022,2022-09-12,217.44444444444446,1.1865099642309658
